date,stock_price,premium,strike_date,strike_price,strike_margin,time_to_expire_days,volume_traded
2023-01-27,22.710825,3.15,2023-02-17,26.000824999999995,0.14486483868375524,21,11084.0
2023-01-27,22.710825,0.14,2023-03-17,17.750824999999995,-0.21839805467216644,49,2800.0
2023-01-27,22.710825,0.84,2023-02-17,22.750824999999995,0.0017612746344527596,21,3924.0
2023-01-30,22.740825,1.21,2023-03-17,22.750824999999995,0.00043973778435894286,46,74793.0
2023-01-30,22.740825,0.66,2023-03-17,21.250824999999995,-0.06552092986951905,46,7857.0
2023-01-30,22.740825,0.74,2023-03-17,21.500824999999995,-0.05452748526053938,46,5118.0
2023-01-30,22.740825,0.93,2023-03-17,21.750824999999995,-0.04353404065155972,46,1625.0
2023-01-30,22.740825,0.99,2023-03-17,22.250824999999995,-0.02154715143360039,46,46025.0
2023-01-30,22.740825,1.43,2023-03-17,23.250824999999995,0.02242662700231827,46,120655.0
2023-01-30,22.740825,1.55,2023-04-20,22.980825,0.01055370682462041,80,310.0
2023-01-30,22.740825,3.1,2023-03-17,25.500824999999995,0.12136762848313526,46,3410.0
2023-01-30,22.740825,0.54,2023-04-20,19.980825,-0.12136762848313556,80,3837436.0
2023-01-30,22.740825,1.12,2023-04-20,21.980825,-0.03342007161129825,80,336.0
2023-01-30,22.740825,1.33,2023-04-20,22.480825,-0.01143318239333892,80,9439766.0
2023-01-30,22.740825,0.53,2023-03-17,20.750824999999995,-0.08750781908747837,46,1306.0
2023-01-30,22.740825,1.56,2023-03-17,23.500824999999995,0.03342007161129794,46,25570.0
2023-01-30,22.740825,0.37,2023-03-17,20.250824999999995,-0.10949470830543771,46,370.0
2023-01-30,22.740825,0.39,2023-03-17,19.750824999999995,-0.13148159752339703,46,9828.0
2023-01-30,22.740825,0.26,2023-03-17,19.250824999999995,-0.15346848674135638,46,1325.0
2023-01-30,22.740825,0.21,2023-02-17,19.750824999999995,-0.13148159752339703,18,273.0
2023-01-30,22.740825,0.25,2023-02-17,20.000824999999995,-0.12048815291441738,18,7541.0
2023-01-30,22.740825,0.22,2023-02-17,20.250824999999995,-0.10949470830543771,18,1628.0
2023-01-30,22.740825,0.31,2023-02-17,20.750824999999995,-0.08750781908747837,18,5257.0
2023-01-30,22.740825,0.55,2023-02-17,21.750824999999995,-0.04353404065155972,18,941806.0
2023-01-30,22.740825,0.73,2023-02-17,22.250824999999995,-0.02154715143360039,18,257867.0
2023-01-30,22.740825,0.2,2023-02-17,19.500824999999995,-0.1424750421323767,18,5444.0
2023-01-30,22.740825,1.35,2023-02-17,23.500824999999995,0.03342007161129794,18,113838.0
2023-01-30,22.740825,1.18,2023-02-17,23.250824999999995,0.02242662700231827,18,190996.0
2023-01-30,22.740825,3.02,2023-02-17,25.500824999999995,0.12136762848313526,18,6120.0
2023-01-30,22.740825,4.0,2023-02-17,26.250824999999995,0.15434796231007425,18,400.0
2023-01-30,22.740825,0.16,2023-03-17,18.250824999999995,-0.19744226517727503,46,240.0
2023-01-30,22.740825,0.94,2023-02-17,22.750824999999995,0.00043973778435894286,18,132794.0
2023-01-31,23.170825,0.55,2023-03-17,21.250824999999995,-0.08286282426283938,45,1349.0
2023-01-31,23.170825,0.62,2023-03-17,21.500824999999995,-0.07207339402028219,45,1209.0
2023-01-31,23.170825,0.69,2023-03-17,21.750824999999995,-0.06128396377772501,45,69.0
2023-01-31,23.170825,1.05,2023-03-17,22.750824999999995,-0.01812624280749629,45,4890.0
2023-01-31,23.170825,1.25,2023-03-17,23.250824999999995,0.003452617677618071,45,5815.0
2023-01-31,23.170825,1.28,2023-03-17,23.500824999999995,0.014242047920175253,45,748.0
2023-01-31,23.170825,3.3,2023-03-17,26.500824999999995,0.14371521083086142,45,330.0
2023-01-31,23.170825,1.82,2023-03-17,24.250824999999995,0.0466103386478468,45,3640.0
2023-01-31,23.170825,0.64,2023-04-20,20.480825,-0.11609426940991532,79,352000.0
2023-01-31,23.170825,1.38,2023-04-20,22.980825,-0.008199966984343512,79,759000.0
2023-01-31,23.170825,0.36,2023-12-15,15.550825000000003,-0.32886183379314277,318,144.0
2023-01-31,23.170825,0.43,2023-03-17,20.750824999999995,-0.10444168474795373,45,826.0
2023-01-31,23.170825,1.63,2023-03-17,23.750824999999995,0.025031478162732435,45,16300.0
2023-01-31,23.170825,0.37,2023-03-17,20.250824999999995,-0.1260205452330681,45,1058.0
2023-01-31,23.170825,0.24,2023-02-17,20.750824999999995,-0.10444168474795373,17,216.0
2023-01-31,23.170825,0.18,2023-03-17,19.250824999999995,-0.16917826620329682,45,1232.0
2023-01-31,23.170825,0.24,2023-03-17,19.750824999999995,-0.14759940571818247,45,600.0
2023-01-31,23.170825,0.11,2023-02-17,19.750824999999995,-0.14759940571818247,17,1100.0
2023-01-31,23.170825,0.16,2023-02-17,20.250824999999995,-0.1260205452330681,17,7232.0
2023-01-31,23.170825,0.38,2023-02-17,21.750824999999995,-0.06128396377772501,17,37112.0
2023-01-31,23.170825,0.54,2023-02-17,22.250824999999995,-0.03970510329261065,17,103389.0
