date,stock_price,premium,premium_protection,strike_date,strike_price,strike_margin,time_to_expire_days,volume_traded
2021-02-02,56.31553500000001,3.24,0.05753297025412259,2021-02-22,53.66553500000001,-0.04705628739920518,20,80615.0
2021-02-02,56.31553500000001,1.47,0.026102921689370433,2021-02-22,55.66553500000001,-0.011542108229993703,20,3830.0
2021-02-02,56.31553500000001,1.32,0.023439358251679573,2021-02-22,56.16553500000001,-0.0026635634376908353,20,3123.0
2021-02-02,56.31553500000001,0.05,0.0008878544792302868,2021-02-22,61.16553500000001,0.08612188448533785,20,5.0
2021-02-02,56.31553500000001,1.78,0.03160761946059821,2021-03-15,55.91553500000001,-0.00710283583384227,41,890.0
2021-02-02,56.31553500000001,1.53,0.027168347064446777,2021-03-15,56.66553500000001,0.006214981354612033,41,2480.0
2021-02-02,56.31553500000001,1.83,0.0324954739398285,2021-02-22,55.16553500000001,-0.02042065302229657,20,548.0
2021-02-02,56.31553500000001,0.17,0.0030187052293829753,2021-02-22,59.16553500000001,0.05060770531612637,20,24212.0
2021-02-02,56.31553500000001,4.75,0.08434617552687725,2021-03-15,51.66553500000001,-0.08257046656841664,41,2850.0
2021-02-03,58.09553500000001,2.11,0.03631948651475538,2021-03-15,56.66553500000001,-0.024614628301469287,40,6330.0
2021-02-03,58.09553500000001,0.65,0.01118846740975877,2021-02-22,59.16553500000001,0.01841793865914136,19,16051.0
2021-02-03,58.09553500000001,3.75,0.06454885044091598,2021-02-22,54.66553500000001,-0.059040681869957805,19,274957.0
2021-02-03,58.09553500000001,1.82,0.03132770874732455,2021-03-15,57.66553500000001,-0.0074016015172250265,40,2290.0
2021-02-03,58.09553500000001,0.4,0.0068852107136977035,2021-03-15,61.41553500000001,0.05714724892369094,40,652.0
2021-02-03,58.09553500000001,1.5,0.02581954017636639,2021-03-15,57.16553500000001,-0.016008114909347157,40,150.0
2021-02-03,58.09553500000001,0.32,0.005508168570958163,2021-02-22,60.16553500000001,0.03563096544338562,19,21571.0
2021-02-03,58.09553500000001,1.53,0.026335930979893715,2021-03-15,58.16553500000001,0.001204911874897103,40,12335.0
2021-02-03,58.09553500000001,3.26,0.05611446731663628,2021-03-15,55.66553500000001,-0.041827655085713546,40,188345.0
2021-02-03,58.09553500000001,1.3,0.02237693481951754,2021-03-15,58.66553500000001,0.009811425267019232,40,4180.0
2021-02-03,58.09553500000001,2.77,0.0476800841923566,2021-03-15,56.16553500000001,-0.033221141693591416,40,2814.0
2021-02-03,58.09553500000001,0.76,0.013081900356025637,2021-02-22,58.66553500000001,0.009811425267019232,19,23100.0
2021-02-03,58.09553500000001,3.18,0.054737425173896744,2021-03-15,55.16553500000001,-0.050434168477835675,40,1320.0
2021-02-03,58.09553500000001,3.55,0.06110624508406712,2021-04-19,55.70553500000001,-0.04113913401434379,75,7100.0
2021-02-03,58.09553500000001,0.15,0.0025819540176366387,2021-02-22,61.16553500000001,0.05284399222762988,19,1514.0
2021-02-03,58.09553500000001,0.93,0.01600811490934716,2021-03-15,59.41553500000001,0.022721195355202426,40,2557.0
2021-02-03,58.09553500000001,1.73,0.02977853633674257,2021-02-22,57.16553500000001,-0.016008114909347157,19,1617.0
2021-02-03,58.09553500000001,2.09,0.0359752259790705,2021-02-22,56.66553500000001,-0.024614628301469287,19,36289.0
2021-02-03,58.09553500000001,4.75,0.08176187722516023,2021-03-15,52.66553500000001,-0.09346673543844632,40,2850.0
2021-02-03,58.09553500000001,2.93,0.05043416847783568,2021-02-22,55.66553500000001,-0.041827655085713546,19,80523.0
2021-02-03,58.09553500000001,4.7,0.08090122588594802,2021-03-15,53.66553500000001,-0.07625370865420206,40,2700.0
2021-02-03,58.09553500000001,1.05,0.018073678123456473,2021-02-22,58.16553500000001,0.001204911874897103,19,12420.0
2021-02-03,58.09553500000001,4.11,0.07074554008324391,2021-03-15,54.66553500000001,-0.059040681869957805,40,411.0
2021-02-03,58.09553500000001,1.6,0.027540842854790814,2021-02-22,56.16553500000001,-0.033221141693591416,19,960.0
2021-02-03,58.09553500000001,1.21,0.020827762408935552,2021-02-22,57.66553500000001,-0.0074016015172250265,19,6721.0
2021-02-04,58.09553500000001,1.2,0.02065563214109311,2021-02-22,57.16553500000001,-0.016008114909347157,18,7200.0
2021-02-04,58.09553500000001,1.15,0.019794980801880895,2021-03-15,58.66553500000001,0.009811425267019232,39,26406.0
2021-02-04,58.09553500000001,2.19,0.03769652865749493,2021-03-15,56.66553500000001,-0.024614628301469287,39,438.0
2021-02-04,58.09553500000001,1.41,0.024270367765784402,2021-03-15,58.16553500000001,0.001204911874897103,39,7050.0
2021-02-04,58.09553500000001,2.55,0.04389321829982286,2021-03-15,55.66553500000001,-0.041827655085713546,39,11208.0
2021-02-04,58.09553500000001,0.85,0.01463107276660762,2021-02-22,58.16553500000001,0.001204911874897103,18,4655.0
2021-02-04,58.09553500000001,0.19,0.003270475089006409,2021-02-22,60.16553500000001,0.03563096544338562,18,317.0
2021-02-04,58.09553500000001,0.89,0.01531959383797739,2021-03-15,59.41553500000001,0.022721195355202426,39,2060.0
2021-02-04,58.09553500000001,1.72,0.029606406068900123,2021-02-22,56.66553500000001,-0.024614628301469287,18,13047.0
2021-02-04,58.09553500000001,2.62,0.04509813017471996,2021-02-22,55.66553500000001,-0.041827655085713546,18,2620.0
2021-02-04,58.09553500000001,1.55,0.026680191515578603,2021-03-15,57.66553500000001,-0.0074016015172250265,39,295.0
2021-02-04,58.09553500000001,0.13,0.002237693481951754,2021-02-22,60.66553500000001,0.04423747883550775,18,260.0
2021-02-04,58.09553500000001,0.46,0.00791799232075236,2021-02-22,59.16553500000001,0.01841793865914136,18,284.0
2021-02-04,58.09553500000001,2.12,0.03649161678259783,2021-02-22,56.16553500000001,-0.033221141693591416,18,1060.0
2021-02-04,58.09553500000001,0.76,0.013081900356025637,2021-02-22,58.66553500000001,0.009811425267019232,18,76.0
2021-02-04,58.09553500000001,1.2,0.02065563214109311,2021-02-22,57.66553500000001,-0.0074016015172250265,18,1654.0
2021-02-05,57.55553500000001,0.38,0.006602318960287658,2021-02-22,59.16553500000001,0.027972982963324015,17,333.0
