data_pregao,cod_negociacao,tipo_mercado,preco_abertura,preco_ultimo_negocio,volume_total_negociado,preco_exercicio,data_vencimento
2018-11-19,BOVAL91,70,0.33,0.33,2970.0,91.0,2018-12-17
2018-11-19,BOVAL90,70,0.68,0.57,21914.6,90.0,2018-12-17
2018-11-19,BOVAL89,70,0.7,0.7,700.0,89.0,2018-12-17
2018-11-19,BOVAL885,70,0.72,0.72,3686.4,88.5,2018-12-17
2018-11-19,BOVAL87,70,1.39,1.13,2027.1,87.0,2018-12-17
2018-11-19,BOVAL85,70,2.38,2.07,4460.1,85.0,2018-12-17
2018-11-19,BOVAL88,70,0.93,0.91,3085.2,88.0,2018-12-17
2018-11-19,BOVAL83,70,3.45,3.45,103.5,83.0,2018-12-17
2018-11-19,BOVAL81,70,4.61,4.61,6915.0,81.0,2018-12-17
2018-11-19,BOVAL80,70,5.2,5.26,15720.0,80.0,2018-12-17
2018-11-19,BOVAL79,70,5.91,5.91,295.5,79.0,2018-12-17
2018-11-19,BOVAA85,70,3.25,3.25,390.0,85.0,2019-01-21
2018-11-19,BOVAA84,70,3.59,3.59,359.0,84.0,2019-01-21
2018-11-19,BOVAL84,70,2.61,2.66,19623.3,84.0,2018-12-17
2018-11-21,BOVAL91,70,0.32,0.32,252.8,91.0,2018-12-17
2018-11-21,BOVAL90,70,0.42,0.4,186136.0,90.0,2018-12-17
2018-11-21,BOVAL89,70,0.53,0.56,8089.8,89.0,2018-12-17
2018-11-21,BOVAL88,70,0.81,0.75,74524.6,88.0,2018-12-17
2018-11-21,BOVAL87,70,1.0,1.04,6003.1,87.0,2018-12-17
2018-11-21,BOVAL86,70,1.4,1.27,16495.0,86.0,2018-12-17
2018-11-21,BOVAL85,70,2.07,1.66,4618.0,85.0,2018-12-17
2018-11-21,BOVAL83,70,2.53,2.6,283.9,83.0,2018-12-17
2018-11-21,BOVAL79,70,5.78,5.58,225616.0,79.0,2018-12-17
2018-11-21,BOVAL78,70,6.35,6.38,272749.5,78.0,2018-12-17
2018-11-21,BOVAA85,70,2.78,2.78,278.0,85.0,2019-01-21
2018-11-21,BOVAA84,70,3.12,3.12,312.0,84.0,2019-01-21
2018-11-21,BOVAA102,70,0.18,0.14,6042.0,102.0,2019-01-21
2018-11-21,BOVAL80,70,4.77,4.77,9540.0,80.0,2018-12-17
2018-11-22,BOVAL85,70,1.8,1.81,6970.2,85.0,2018-12-17
2018-11-22,BOVAL90,70,0.45,0.45,7518.5,90.0,2018-12-17
2018-11-22,BOVAL89,70,0.57,0.57,1140.0,89.0,2018-12-17
2018-11-22,BOVAL87,70,1.04,1.06,6328.0,87.0,2018-12-17
2018-11-22,BOVAL86,70,1.39,1.4,2225.0,86.0,2018-12-17
2018-11-22,BOVAL84,70,2.35,2.29,37858.0,84.0,2018-12-17
2018-11-22,BOVAL91,70,0.38,0.38,64.6,91.0,2018-12-17
2018-11-22,BOVAL81,70,4.3,4.3,129.0,81.0,2018-12-17
2018-11-22,BOVAA102,70,0.12,0.09,1060.0,102.0,2019-01-21
2018-11-22,BOVAA84,70,3.8,3.75,15575.0,84.0,2019-01-21
2018-11-22,BOVAL83,70,2.84,2.89,101665.9,83.0,2018-12-17
2018-11-22,BOVAL78,70,6.73,6.76,135131.0,78.0,2018-12-17
2018-11-22,BOVAL79,70,5.95,5.95,119000.0,79.0,2018-12-17
2018-11-22,BOVAA88,70,1.7,1.76,62100.0,88.0,2019-01-21
2018-11-23,BOVAL91,70,0.24,0.24,240.0,91.0,2018-12-17
2018-11-23,BOVAL90,70,0.33,0.3,48813.0,90.0,2018-12-17
2018-11-23,BOVAL88,70,0.5,0.51,178714.4,88.0,2018-12-17
2018-11-23,BOVAL87,70,0.69,0.77,14600.0,87.0,2018-12-17
2018-11-23,BOVAL86,70,1.04,1.04,22430.0,86.0,2018-12-17
2018-11-23,BOVAL85,70,1.52,1.38,47121.0,85.0,2018-12-17
2018-11-23,BOVAL83,70,2.19,2.19,21900.0,83.0,2018-12-17
2018-11-23,BOVAL84,70,2.17,1.73,168658.9,84.0,2018-12-17
2018-11-23,BOVAL80,70,4.38,4.29,8589.0,80.0,2018-12-17
2018-11-23,BOVAC880,70,2.53,2.53,126.5,88.0,2019-03-18
2018-11-23,BOVAA88,70,1.84,1.52,216660.7,88.0,2019-01-21
2018-11-23,BOVAA87,70,2.18,1.8,13030.0,87.0,2019-01-21
2018-11-23,BOVAA86,70,2.58,2.58,9030.0,86.0,2019-01-21
2018-11-23,BOVAA85,70,3.04,3.04,10640.0,85.0,2019-01-21
2018-11-23,BOVAA84,70,3.55,3.55,12425.0,84.0,2019-01-21
2018-11-23,BOVAA102,70,0.1,0.1,1090.0,102.0,2019-01-21
2018-11-23,BOVAL78,70,6.01,5.58,4039.0,78.0,2018-12-17
2018-11-26,BOVAL83,70,2.57,2.43,32905.0,83.0,2018-12-17
2018-11-26,BOVAL84,70,1.93,1.2,35850.1,84.0,2018-12-17
2018-11-26,BOVAL85,70,1.45,0.92,4135.0,85.0,2018-12-17
2018-11-26,BOVAL82,70,3.13,2.24,26971.6,82.0,2018-12-17
2018-11-26,BOVAL87,70,0.81,0.55,2878.0,87.0,2018-12-17
2018-11-26,BOVAL88,70,0.42,0.42,420.0,88.0,2018-12-17
2018-11-26,BOVAL86,70,1.15,0.68,3428.0,86.0,2018-12-17
2018-11-26,BOVAL90,70,0.35,0.2,19767.0,90.0,2018-12-17
2018-11-26,BOVAA92,70,0.5,0.5,2000.0,92.0,2019-01-21
2018-11-26,BOVAA87,70,2.08,1.99,28140.0,87.0,2019-01-21
2018-11-26,BOVAA86,70,2.47,2.37,16940.0,86.0,2019-01-21
2018-11-26,BOVAA85,70,2.91,2.91,10185.0,85.0,2019-01-21
2018-11-26,BOVAA84,70,3.4,3.4,11900.0,84.0,2019-01-21
2018-11-26,BOVAA83,70,3.96,3.89,121177.8,83.0,2019-01-21
2018-11-26,BOVAA102,70,0.06,0.06,60.0,102.0,2019-01-21
2018-11-26,BOVAA88,70,1.81,1.12,85000.0,88.0,2019-01-21
2018-11-27,BOVAL91,70,0.24,0.24,52.8,91.0,2018-12-17
2018-11-27,BOVAL90,70,0.24,0.35,33172.0,90.0,2018-12-17
2018-11-27,BOVAL88,70,0.55,0.55,1595.0,88.0,2018-12-17
2018-11-27,BOVAL87,70,0.83,1.03,25657.3,87.0,2018-12-17
2018-11-27,BOVAL86,70,0.86,1.44,53371.1,86.0,2018-12-17
2018-11-27,BOVAL85,70,1.0,1.78,38026.4,85.0,2018-12-17
2018-11-27,BOVAL82,70,2.35,3.14,64775.0,82.0,2018-12-17
2018-11-27,BOVAL84,70,1.34,2.33,55393.6,84.0,2018-12-17
2018-11-27,BOVAL78,70,5.28,6.37,24431.0,78.0,2018-12-17
2018-11-27,BOVAA89,70,1.53,1.53,153.0,89.0,2019-01-21
2018-11-27,BOVAA88,70,1.36,1.72,215486.8,88.0,2019-01-21
2018-11-27,BOVAA87,70,1.64,1.64,164.0,87.0,2019-01-21
2018-11-27,BOVAA86,70,1.9,2.45,5350.0,86.0,2019-01-21
2018-11-27,BOVAA84,70,3.6,3.6,36000.0,84.0,2019-01-21
2018-11-27,BOVAL80,70,3.97,5.0,897.0,80.0,2018-12-17
2018-11-28,BOVAL85,70,1.76,2.31,49824.5,85.0,2018-12-17
2018-11-28,BOVAL91,70,0.25,0.47,2534.0,91.0,2018-12-17
2018-11-28,BOVAL90,70,0.35,0.49,88400.0,90.0,2018-12-17
2018-11-28,BOVAL89,70,0.6,0.6,300.0,89.0,2018-12-17
2018-11-28,BOVAL885,70,0.55,0.82,244.6,88.5,2018-12-17
2018-11-28,BOVAL88,70,0.7,1.04,17640.0,88.0,2018-12-17
2018-11-28,BOVAL87,70,1.05,1.25,120637.0,87.0,2018-12-17
2018-11-28,BOVAL86,70,1.55,1.79,135780.9,86.0,2018-12-17
2018-11-28,BOVAL84,70,2.3,2.98,32342.0,84.0,2018-12-17
2018-11-28,BOVAA86,70,2.86,3.28,5069.0,86.0,2019-01-21
2018-11-28,BOVAL82,70,4.25,4.5,46389.5,82.0,2018-12-17
2018-11-28,BOVAA85,70,3.81,3.81,38100.0,85.0,2019-01-21
2018-11-28,BOVAL83,70,3.13,3.78,44220.1,83.0,2018-12-17
2018-11-28,BOVAA87,70,2.52,2.58,25415.0,87.0,2019-01-21
2018-11-28,BOVAA84,70,4.1,3.68,17430.4,84.0,2019-01-21
2018-11-28,BOVAA92,70,0.71,0.71,142.0,92.0,2019-01-21
2018-11-28,BOVAL78,70,7.5,7.5,8250.0,78.0,2018-12-17
2018-11-28,BOVAL81,70,4.2,4.2,42.0,81.0,2018-12-17
2018-11-28,BOVAA88,70,1.6,2.17,60521.4,88.0,2019-01-21
2018-11-29,BOVAL85,70,2.68,2.86,30929.7,85.0,2018-12-17
2018-11-29,BOVAL91,70,0.42,0.38,2707.9,91.0,2018-12-17
2018-11-29,BOVAL90,70,0.45,0.58,108070.2,90.0,2018-12-17
2018-11-29,BOVAL89,70,0.77,0.72,16227.0,89.0,2018-12-17
2018-11-29,BOVAL88,70,0.74,1.2,32781.0,88.0,2018-12-17
2018-11-29,BOVAL87,70,1.52,1.58,44049.0,87.0,2018-12-17
2018-11-29,BOVAL86,70,1.9,2.15,62973.3,86.0,2018-12-17
2018-11-29,BOVAL84,70,3.29,3.41,113937.8,84.0,2018-12-17
2018-11-29,BOVAL83,70,4.0,4.1,43500.0,83.0,2018-12-17
2018-11-29,BOVAL82,70,4.84,4.84,47432.0,82.0,2018-12-17
2018-11-29,BOVAL80,70,6.39,6.39,25560.0,80.0,2018-12-17
2018-11-29,BOVAL78,70,8.7,8.7,87000.0,78.0,2018-12-17
2018-11-29,BOVAA88,70,2.4,2.4,72.0,88.0,2019-01-21
2018-11-29,BOVAA87,70,3.1,3.1,465.0,87.0,2019-01-21
2018-11-29,BOVAA86,70,3.54,3.54,3540.0,86.0,2019-01-21
2018-11-29,BOVAA102,70,0.12,0.17,927.0,102.0,2019-01-21
2018-11-30,BOVAL95,70,0.09,0.09,450.0,95.0,2018-12-17
2018-11-30,BOVAL92,70,0.25,0.2,15310.0,92.0,2018-12-17
2018-11-30,BOVAL91,70,0.3,0.36,1020.0,91.0,2018-12-17
2018-11-30,BOVAL90,70,0.52,0.55,116762.2,90.0,2018-12-17
2018-11-30,BOVAL89,70,0.75,0.67,60278.0,89.0,2018-12-17
2018-11-30,BOVAL885,70,1.02,1.02,2040.0,88.5,2018-12-17
2018-11-30,BOVAL88,70,1.12,1.11,40303.9,88.0,2018-12-17
2018-11-30,BOVAL87,70,1.49,1.68,137651.8,87.0,2018-12-17
2018-11-30,BOVAL86,70,2.2,1.92,143678.9,86.0,2018-12-17
2018-11-30,BOVAA86,70,3.54,3.63,153700.1,86.0,2019-01-21
2018-11-30,BOVAL84,70,3.39,3.21,117879.0,84.0,2018-12-17
2018-11-30,BOVAL83,70,4.44,4.44,444.0,83.0,2018-12-17
2018-11-30,BOVAL81,70,6.31,6.02,24550.0,81.0,2018-12-17
2018-11-30,BOVAA89,70,2.0,2.1,9302.0,89.0,2019-01-21
2018-11-30,BOVAA88,70,2.44,2.37,71517.5,88.0,2019-01-21
2018-11-30,BOVAA87,70,2.93,3.14,33761.8,87.0,2019-01-21
2018-11-30,BOVAA85,70,4.08,4.48,21418.0,85.0,2019-01-21
2018-11-30,BOVAA102,70,0.07,0.07,7.0,102.0,2019-01-21
2018-11-30,BOVAL85,70,2.67,2.82,43526.2,85.0,2018-12-17
2018-12-03,BOVAL86,70,2.85,1.8,182160.0,86.0,2018-12-17
2018-12-03,BOVAL87,70,2.3,1.28,257661.0,87.0,2018-12-17
2018-12-03,BOVAL88,70,1.7,0.91,177248.3,88.0,2018-12-17
2018-12-03,BOVAL885,70,0.76,0.76,1520.0,88.5,2018-12-17
2018-12-03,BOVAL95,70,0.09,0.09,846.0,95.0,2018-12-17
2018-12-03,BOVAL90,70,0.6,0.45,191416.6,90.0,2018-12-17
2018-12-03,BOVAL91,70,0.45,0.31,7220.5,91.0,2018-12-17
2018-12-03,BOVAL92,70,0.25,0.19,15155.0,92.0,2018-12-17
2018-12-03,BOVAL85,70,3.54,2.37,62246.1,85.0,2018-12-17
2018-12-03,BOVAL89,70,1.23,0.58,101692.8,89.0,2018-12-17
2018-12-03,BOVAL84,70,3.94,3.93,236.1,84.0,2018-12-17
2018-12-03,BOVAL83,70,5.03,4.0,54013.0,83.0,2018-12-17
2018-12-03,BOVAL82,70,5.61,5.6,22470.0,82.0,2018-12-17
2018-12-03,BOVAA85,70,4.71,4.71,23550.0,85.0,2019-01-21
2018-12-03,BOVAA86,70,4.35,4.29,25885.0,86.0,2019-01-21
2018-12-03,BOVAA87,70,3.28,3.85,1461.0,87.0,2019-01-21
2018-12-03,BOVAA88,70,3.19,3.16,75621.8,88.0,2019-01-21
2018-12-03,BOVAA102,70,0.2,0.1,2715.0,102.0,2019-01-21
2018-12-03,BOVAA90,70,2.24,1.89,831.0,90.0,2019-01-21
2018-12-03,BOVAA92,70,1.35,1.3,4430.0,92.0,2019-01-21
2018-12-03,BOVAL81,70,7.1,7.2,2140.0,81.0,2018-12-17
2018-12-03,BOVAA89,70,2.67,2.58,8382.3,89.0,2019-01-21
2018-12-04,BOVAL84,70,3.71,2.6,305101.6,84.0,2018-12-17
2018-12-04,BOVAL92,70,0.09,0.09,900.0,92.0,2018-12-17
2018-12-04,BOVAL91,70,0.23,0.09,5656.9,91.0,2018-12-17
2018-12-04,BOVAL90,70,0.5,0.19,57651.0,90.0,2018-12-17
2018-12-04,BOVAL89,70,0.7,0.3,19494.0,89.0,2018-12-17
2018-12-04,BOVAL88,70,1.08,0.39,85800.0,88.0,2018-12-17
2018-12-04,BOVAL87,70,1.57,0.8,111441.0,87.0,2018-12-17
2018-12-04,BOVAL86,70,2.15,1.13,211216.9,86.0,2018-12-17
2018-12-04,BOVAL85,70,2.86,1.49,134075.0,85.0,2018-12-17
2018-12-04,BOVAL83,70,3.7,3.35,2018.0,83.0,2018-12-17
2018-12-04,BOVAL885,70,0.79,0.78,54.8,88.5,2018-12-17
2018-12-04,BOVAL81,70,6.0,6.27,19413.0,81.0,2018-12-17
2018-12-04,BOVAA102,70,0.11,0.07,1000.0,102.0,2019-01-21
2018-12-04,BOVAA845,70,3.45,3.45,1380.0,84.5,2019-01-21
2018-12-04,BOVAA85,70,4.32,3.2,274098.6,85.0,2019-01-21
2018-12-04,BOVAA81,70,6.0,6.0,9600.0,81.0,2019-01-21
2018-12-04,BOVAA87,70,3.04,2.9,52175.0,87.0,2019-01-21
2018-12-04,BOVAA88,70,2.64,1.79,244423.7,88.0,2019-01-21
2018-12-04,BOVAA89,70,2.25,2.09,76020.0,89.0,2019-01-21
2018-12-04,BOVAA86,70,3.59,2.93,154529.5,86.0,2019-01-21
2018-12-04,BOVAL82,70,4.11,4.11,16440.0,82.0,2018-12-17
2018-12-05,BOVAL95,70,0.05,0.05,110.0,95.0,2018-12-17
2018-12-05,BOVAL85,70,1.75,1.69,10618.0,85.0,2018-12-17
2018-12-05,BOVAL90,70,0.31,0.16,18813.0,90.0,2018-12-17
2018-12-05,BOVAL89,70,0.33,0.3,1461.0,89.0,2018-12-17
2018-12-05,BOVAL88,70,0.57,0.49,9299.4,88.0,2018-12-17
2018-12-05,BOVAL87,70,0.82,0.82,32800.0,87.0,2018-12-17
2018-12-05,BOVAL86,70,1.38,1.22,54412.7,86.0,2018-12-17
2018-12-05,BOVAL84,70,2.73,2.38,59947.9,84.0,2018-12-17
2018-12-05,BOVAA88,70,1.9,1.85,58365.0,88.0,2019-01-21
2018-12-05,BOVAA87,70,2.35,2.31,56742.0,87.0,2019-01-21
2018-12-05,BOVAA86,70,2.75,2.71,79929.8,86.0,2019-01-21
2018-12-05,BOVAA85,70,3.46,3.24,38835.8,85.0,2019-01-21
2018-12-05,BOVAA102,70,0.08,0.08,160.0,102.0,2019-01-21
2018-12-05,BOVAA89,70,1.62,1.58,26945.0,89.0,2019-01-21
2018-12-06,BOVAL84,70,1.5,1.49,5980.0,84.0,2018-12-17
2018-12-06,BOVAL92,70,0.04,0.04,520.0,92.0,2018-12-17
2018-12-06,BOVAL91,70,0.07,0.07,70.0,91.0,2018-12-17
2018-12-06,BOVAL90,70,0.15,0.15,19905.7,90.0,2018-12-17
2018-12-06,BOVAL89,70,0.23,0.23,4499.5,89.0,2018-12-17
2018-12-06,BOVAL87,70,0.7,0.5,1989.0,87.0,2018-12-17
2018-12-06,BOVAL86,70,0.74,0.78,4021.0,86.0,2018-12-17
2018-12-06,BOVAL85,70,1.5,1.58,65893.8,85.0,2018-12-17
2018-12-06,BOVAL83,70,2.8,2.2,49533.5,83.0,2018-12-17
2018-12-06,BOVAL88,70,0.22,0.36,9890.8,88.0,2018-12-17
2018-12-06,BOVAA92,70,0.6,0.65,28100.0,92.0,2019-01-21
2018-12-06,BOVAA90,70,0.66,0.66,990.0,90.0,2019-01-21
2018-12-06,BOVAA89,70,1.14,1.1,4428.0,89.0,2019-01-21
2018-12-06,BOVAA88,70,1.6,1.59,72065.0,88.0,2019-01-21
2018-12-06,BOVAL80,70,4.75,4.75,19000.0,80.0,2018-12-17
2018-12-06,BOVAA87,70,2.05,2.27,30247.0,87.0,2019-01-21
2018-12-06,BOVAA86,70,2.25,2.37,105625.8,86.0,2019-01-21
2018-12-06,BOVAA85,70,3.0,2.41,55615.0,85.0,2019-01-21
2018-12-06,BOVAA102,70,0.07,0.07,242.0,102.0,2019-01-21
2018-12-07,BOVAL90,70,0.12,0.1,30988.2,90.0,2018-12-17
2018-12-07,BOVAL89,70,0.19,0.22,2045.0,89.0,2018-12-17
2018-12-07,BOVAL88,70,0.62,0.54,24935.0,88.0,2018-12-17
2018-12-07,BOVAL87,70,0.91,0.45,5425.9,87.0,2018-12-17
2018-12-07,BOVAL86,70,0.91,0.78,49243.0,86.0,2018-12-17
2018-12-07,BOVAL85,70,2.16,1.32,19080.2,85.0,2018-12-17
2018-12-07,BOVAL79,70,6.65,6.65,10640.0,79.0,2018-12-17
2018-12-07,BOVAL74,70,12.05,11.13,940981.5,74.0,2018-12-17
2018-12-07,BOVAA90,70,0.96,0.96,9600.0,90.0,2019-01-21
2018-12-07,BOVAA89,70,1.52,1.59,7056.3,89.0,2019-01-21
2018-12-07,BOVAA88,70,2.05,1.58,59796.8,88.0,2019-01-21
2018-12-07,BOVAA87,70,2.5,1.95,33981.2,87.0,2019-01-21
2018-12-07,BOVAA86,70,3.16,3.02,36130.0,86.0,2019-01-21
2018-12-07,BOVAA765,70,10.16,10.01,607569.2,76.5,2019-01-21
2018-12-10,BOVAL90,70,0.08,0.03,2789.0,90.0,2018-12-17
2018-12-10,BOVAL89,70,0.05,0.05,136.0,89.0,2018-12-17
2018-12-10,BOVAL88,70,0.11,0.11,4840.0,88.0,2018-12-17
2018-12-10,BOVAL87,70,0.45,0.16,1604.0,87.0,2018-12-17
2018-12-10,BOVAL86,70,0.71,0.25,10013.0,86.0,2018-12-17
2018-12-10,BOVAL85,70,1.12,0.48,23802.0,85.0,2018-12-17
2018-12-10,BOVAL84,70,1.88,0.74,96429.2,84.0,2018-12-17
2018-12-10,BOVAL83,70,1.67,1.6,25594.0,83.0,2018-12-17
2018-12-10,BOVAL82,70,3.3,1.9,190546.0,82.0,2018-12-17
2018-12-10,BOVAA85,70,2.65,2.05,52607.6,85.0,2019-01-21
2018-12-10,BOVAA90,70,0.62,0.62,3100.0,90.0,2019-01-21
2018-12-10,BOVAA89,70,0.97,0.84,1417.0,89.0,2019-01-21
2018-12-10,BOVAA88,70,1.6,1.0,45295.0,88.0,2019-01-21
2018-12-10,BOVAA87,70,1.76,1.31,7969.5,87.0,2019-01-21
2018-12-10,BOVAA86,70,1.97,1.6,34884.0,86.0,2019-01-21
2018-12-10,BOVAA845,70,2.3,2.3,1840.0,84.5,2019-01-21
2018-12-10,BOVAA84,70,2.98,2.63,17882.4,84.0,2019-01-21
2018-12-10,BOVAA92,70,0.66,0.35,526.0,92.0,2019-01-21
2018-12-11,BOVAL82,70,2.48,1.63,65280.0,82.0,2018-12-17
2018-12-11,BOVAL83,70,1.68,1.06,83705.0,83.0,2018-12-17
2018-12-11,BOVAL84,70,0.56,0.5,16453.2,84.0,2018-12-17
2018-12-11,BOVAL85,70,0.61,0.72,32896.0,85.0,2018-12-17
2018-12-11,BOVAL89,70,0.04,0.04,4.0,89.0,2018-12-17
2018-12-11,BOVAL90,70,0.06,0.01,1947.0,90.0,2018-12-17
2018-12-11,BOVAL88,70,0.12,0.04,1800.0,88.0,2018-12-17
2018-12-11,BOVAB84,70,4.1,4.1,7339.0,84.0,2019-02-18
2018-12-11,BOVAL86,70,0.28,0.13,6730.0,86.0,2018-12-17
2018-12-11,BOVAB83,70,3.81,4.07,9914.5,83.0,2019-02-18
2018-12-11,BOVAL87,70,0.17,0.05,7250.5,87.0,2018-12-17
2018-12-11,BOVAA89,70,0.95,0.68,380.5,89.0,2019-01-21
2018-12-11,BOVAA102,70,0.02,0.02,52.0,102.0,2019-01-21
2018-12-11,BOVAA82,70,4.04,3.39,130636.3,82.0,2019-01-21
2018-12-11,BOVAA83,70,3.49,3.05,22109.0,83.0,2019-01-21
2018-12-11,BOVAA84,70,3.0,2.76,19019.8,84.0,2019-01-21
2018-12-11,BOVAA92,70,0.42,0.3,1256.0,92.0,2019-01-21
2018-12-11,BOVAA85,70,2.41,2.05,116908.6,85.0,2019-01-21
2018-12-11,BOVAA86,70,1.83,1.65,153700.5,86.0,2019-01-21
2018-12-11,BOVAA87,70,1.6,1.15,1880.2,87.0,2019-01-21
2018-12-11,BOVAA88,70,1.25,0.89,16706.0,88.0,2019-01-21
2018-12-11,BOVAA845,70,2.6,2.6,1040.0,84.5,2019-01-21
2018-12-12,BOVAB86,70,3.11,2.91,27301.0,86.0,2019-02-18
2018-12-12,BOVAL90,70,0.02,0.02,1727.0,90.0,2018-12-17
2018-12-12,BOVAL88,70,0.04,0.04,8.8,88.0,2018-12-17
2018-12-12,BOVAL87,70,0.16,0.16,1600.0,87.0,2018-12-17
2018-12-12,BOVAL86,70,0.3,0.13,4639.0,86.0,2018-12-17
2018-12-12,BOVAL85,70,0.6,0.34,6412.0,85.0,2018-12-17
2018-12-12,BOVAL84,70,1.0,0.66,18314.0,84.0,2018-12-17
2018-12-12,BOVAL83,70,2.0,1.24,50695.3,83.0,2018-12-17
2018-12-12,BOVAL82,70,2.6,2.4,18121.0,82.0,2018-12-17
2018-12-12,BOVAL80,70,4.5,3.85,82775.5,80.0,2018-12-17
2018-12-12,BOVAB84,70,4.27,3.65,14882.3,84.0,2019-02-18
2018-12-12,BOVAL91,70,0.01,0.01,2.2,91.0,2018-12-17
2018-12-12,BOVAB82,70,5.03,4.92,31771.2,82.0,2019-02-18
2018-12-12,BOVAA82,70,4.26,3.81,179881.0,82.0,2019-01-21
2018-12-12,BOVAA83,70,3.76,3.5,13282.8,83.0,2019-01-21
2018-12-12,BOVAA84,70,3.2,2.67,62537.4,84.0,2019-01-21
2018-12-12,BOVAA85,70,2.64,2.1,47766.0,85.0,2019-01-21
2018-12-12,BOVAB83,70,4.44,4.31,19947.2,83.0,2019-02-18
2018-12-12,BOVAA87,70,1.68,1.55,19295.3,87.0,2019-01-21
2018-12-12,BOVAA88,70,1.33,1.15,30541.0,88.0,2019-01-21
2018-12-12,BOVAA89,70,1.06,1.04,1093.0,89.0,2019-01-21
2018-12-12,BOVAA92,70,0.43,0.43,4300.0,92.0,2019-01-21
2018-12-12,BOVAA86,70,2.03,1.72,98424.8,86.0,2019-01-21
2018-12-13,BOVAL79,70,5.63,5.63,1689.0,79.0,2018-12-17
2018-12-13,BOVAL90,70,0.01,0.01,3310.7,90.0,2018-12-17
2018-12-13,BOVAL87,70,0.05,0.05,88.5,87.0,2018-12-17
2018-12-13,BOVAL86,70,0.14,0.14,622.0,86.0,2018-12-17
2018-12-13,BOVAL85,70,0.25,0.37,15471.0,85.0,2018-12-17
2018-12-13,BOVAL84,70,0.69,0.9,41596.0,84.0,2018-12-17
2018-12-13,BOVAL83,70,1.4,1.76,125961.0,83.0,2018-12-17
2018-12-13,BOVAL82,70,2.42,2.48,20964.6,82.0,2018-12-17
2018-12-13,BOVAL81,70,3.0,3.0,4200.0,81.0,2018-12-17
2018-12-13,BOVAL80,70,4.0,4.5,153300.0,80.0,2018-12-17
2018-12-13,BOVAL92,70,0.01,0.01,0.2,92.0,2018-12-17
2018-12-13,BOVAB86,70,2.67,2.93,22766.0,86.0,2019-02-18
2018-12-13,BOVAA90,70,0.5,0.5,450.0,90.0,2019-01-21
2018-12-13,BOVAA89,70,0.8,0.8,640.0,89.0,2019-01-21
2018-12-13,BOVAA88,70,1.15,1.17,14528.5,88.0,2019-01-21
2018-12-13,BOVAA87,70,1.45,1.46,14643.5,87.0,2019-01-21
2018-12-13,BOVAA86,70,1.79,1.95,67902.2,86.0,2019-01-21
2018-12-13,BOVAA85,70,2.19,2.35,354023.5,85.0,2019-01-21
2018-12-13,BOVAA84,70,2.79,2.85,302006.7,84.0,2019-01-21
2018-12-13,BOVAA83,70,3.46,3.25,34860.0,83.0,2019-01-21
2018-12-13,BOVAA82,70,3.58,4.12,166312.0,82.0,2019-01-21
2018-12-13,BOVAA81,70,4.4,4.75,117590.0,81.0,2019-01-21
2018-12-13,BOVAB84,70,3.8,3.8,1900.0,84.0,2019-02-18
2018-12-14,BOVAL82,70,2.12,2.4,1980.0,82.0,2018-12-17
2018-12-14,BOVAL83,70,1.23,1.4,231743.8,83.0,2018-12-17
2018-12-14,BOVAL84,70,0.67,0.35,68532.9,84.0,2018-12-17
2018-12-14,BOVAL85,70,0.3,0.07,7871.0,85.0,2018-12-17
2018-12-14,BOVAL81,70,3.4,3.4,102.0,81.0,2018-12-17
2018-12-14,BOVAL87,70,0.02,0.02,100.0,87.0,2018-12-17
2018-12-14,BOVAL88,70,0.02,0.02,20.0,88.0,2018-12-17
2018-12-14,BOVAL885,70,0.02,0.02,8.0,88.5,2018-12-17
2018-12-14,BOVAL90,70,0.01,0.01,4750.3,90.0,2018-12-17
2018-12-14,BOVAL86,70,0.04,0.02,1418.0,86.0,2018-12-17
2018-12-14,BOVAL80,70,4.1,4.1,1640.0,80.0,2018-12-17
2018-12-14,BOVAA82,70,4.06,4.06,1218.0,82.0,2019-01-21
2018-12-14,BOVAL78,70,8.7,6.14,162127.9,78.0,2018-12-17
2018-12-14,BOVAL79,70,5.37,5.37,1611.0,79.0,2018-12-17
2018-12-14,BOVAA83,70,3.28,3.77,7143.5,83.0,2019-01-21
2018-12-14,BOVAA845,70,2.4,2.45,2910.0,84.5,2019-01-21
2018-12-14,BOVAA85,70,2.17,2.25,239423.1,85.0,2019-01-21
2018-12-14,BOVAA84,70,3.02,3.15,43597.6,84.0,2019-01-21
2018-12-14,BOVAA87,70,1.31,1.32,122287.5,87.0,2019-01-21
2018-12-14,BOVAA88,70,1.05,0.9,411144.5,88.0,2019-01-21
2018-12-14,BOVAA89,70,0.85,0.83,2295.0,89.0,2019-01-21
2018-12-14,BOVAB86,70,2.95,2.64,3416.0,86.0,2019-02-18
2018-12-14,BOVAA86,70,1.74,1.66,365052.0,86.0,2019-01-21
2018-12-17,BOVAA87,70,1.3,1.01,50435.3,87.0,2019-01-21
2018-12-17,BOVAB86,70,2.91,2.91,582.0,86.0,2019-02-18
2018-12-17,BOVAB83,70,4.09,3.8,35591.8,83.0,2019-02-18
2018-12-17,BOVAA89,70,0.7,0.7,210.0,89.0,2019-01-21
2018-12-17,BOVAA88,70,1.0,0.8,12175.0,88.0,2019-01-21
2018-12-17,BOVAA86,70,1.75,1.25,284177.4,86.0,2019-01-21
